lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
SNDK1,Republican River at Scandia,39.7983,-97.7908,TOP,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,2/8/2023,obj,FMA
SNKS2,Snake Creek near Ashton,44.95916667,-98.51527778,ABR,MBRFC,Missouri Region,SD,0.21,0.19,0.15,1,2/8/2023,obj,FMA
SNZM7,Grand River near Sumner,39.64027778,-93.27361111,EAX,MBRFC,Missouri Region,MO,0.81,0.78,0.06,3,2/8/2023,obj,FMA
SPKN1,Niobrara River near Sparks,42.90222222,-100.3622222,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SPLN1,Middle Loup River near St. Paul,41.20361111,-98.44611111,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SPOI4,Ocheyedan River near Spencer,43.12888889,-95.21027778,FSD,MBRFC,Missouri Region,IA,0.07,0.05,0.05,1,2/8/2023,obj,FMA
SPTC2,South Platte River at South Platte,39.40916667,-105.1694444,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SPUN1,North Loup River near St. Paul,41.26333333,-98.44888889,GID,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
SPWI4,Little Sioux River at Spencer,43.13694444,-95.14444444,FSD,MBRFC,Missouri Region,IA,0.3,0.05,0.05,1,2/8/2023,obj,FMA
SRAM8,Stillwater River (South Central MT) near Absarokee,45.5367,-109.4219,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SRAW4,North Platte River at Saratoga,41.455,-106.8055556,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SRPN1,Big Blue River at Surprise,41.10194444,-97.31083333,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SSCN1,Missouri River at Sioux City,42.48583333,-96.41361111,FSD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SSRM8,Sun River near Simms,47.50166667,-111.9311111,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SSTM7,Platte River at Sharps Station,39.40083333,-94.72666667,EAX,MBRFC,Missouri Region,MO,0.19,0.12,0.06,1,2/8/2023,obj,FMA
STMN1,Sappa Creek near Stamford,40.11833333,-99.51694444,GID,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
STTM7,Osage River near St. Thomas,38.42138889,-92.20833333,LSX,MBRFC,Missouri Region,MO,0.06,0.05,0.05,1,2/8/2023,obj,FMA
STTN1,Republican River at Stratton,40.15194444,-101.2286111,GLD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
STUI4,Floyd River near Struble,42.92361111,-96.17611111,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SWDN1,Lincoln Creek near Seward,40.91583333,-97.14527778,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SWRN1,Big Blue River at Seward,40.90305556,-97.11194444,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SWTN1,Mud Creek at Sweetwater,41.0375,-98.99305556,GID,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
SXCI4,Big Sioux River at Sioux City,42.52444444,-96.48,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
SXFS2,Big Sioux River at Sioux Falls N. Cliff Avenue,43.56694444,-96.71083333,FSD,MBRFC,Missouri Region,SD,0.17,0.12,0.05,1,2/8/2023,obj,FMA
TBVM7,Osage River near Taberville,38.00388889,-93.99472222,SGF,MBRFC,Missouri Region,MO,0.34,0.07,0.05,1,2/8/2023,obj,FMA
TFKM8,Jefferson River near Three Forks,45.89777778,-111.5958333,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TFLW4,Lamar River near Tower Falls,44.92777778,-110.3930556,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TMPM8,Milk River near Tampico,48.30777778,-106.8225,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TNGK1,Stranger Creek near Tonganoxie,39.11638889,-95.01083333,EAX,MBRFC,Missouri Region,KS,0.36,0.05,0.05,1,2/8/2023,obj,FMA
TNRK1,Kansas River at Turner Bridge,39.09333333,-94.71027778,EAX,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TOPK1,Soldier Creek near Topeka,39.09944444,-95.72472222,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TOSM8,Missouri River at Toston,46.14638889,-111.4202778,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TPAK1,Kansas River at Topeka,39.06666667,-95.64944444,TOP,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,2/8/2023,obj,FMA
TPOK1,Marais Des Cygnes River near Trading Post,38.21861111,-94.61277778,EAX,MBRFC,Missouri Region,KS,0.32,0.29,0.05,1,2/8/2023,obj,FMA
TSCK1,Saline River (KS) at Tescott,39.00416667,-97.87388889,TOP,MBRFC,Missouri Region,KS,0.15,0.07,0.05,1,2/8/2023,obj,FMA
TTZM7,Thompson River (IA/MO) near Trenton,40.06944444,-93.63833333,EAX,MBRFC,Missouri Region,MO,0.24,0.07,0.05,1,2/8/2023,obj,FMA
TURI4,Little Sioux River near Turin,41.96444444,-95.9725,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TWIM8,Jefferson River near Twin Bridges,45.61416667,-112.3291667,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
TWNM8,Beaverhead River near Twin Bridges,45.38361111,-112.4519444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
UEHN1,Logan Creek at Uehling,41.7167,-96.5167,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
UION1,Weeping Water Creek at Union,40.79388889,-95.91138889,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
ULLM8,Smith River (MT) at Truly,47.35555556,-111.44,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
ULMM8,Missouri River near Ulm,47.435,-111.3852778,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
URHM7,South Grand River near Urich,38.4525,-94.00388889,EAX,MBRFC,Missouri Region,MO,0.59,0.34,0.05,2,2/8/2023,obj,FMA
VAUM8,Sun River near Vaughn,47.52583333,-111.5119444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
VCWK1,Vermillion Creek near Wamego,39.34777778,-96.21833333,TOP,MBRFC,Missouri Region,KS,0.11,0.05,0.05,1,2/8/2023,obj,FMA
VERN1,Ponca Creek at Verdel,42.81111111,-98.175,OAX,MBRFC,Missouri Region,NE,0.09,0.05,0.05,1,2/8/2023,obj,FMA
VERS2,Vermillion River at Vermillion,42.81722222,-96.92388889,FSD,MBRFC,Missouri Region,SD,0.21,0.2,0.05,1,2/8/2023,obj,FMA
VLYM7,Blackwater River near Valley City,38.87,-93.62194444,EAX,MBRFC,Missouri Region,MO,0.81,0.75,0.19,3,2/8/2023,obj,FMA
VRDN1,Niobrara River near Verdel,42.739722,-98.222778,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
VRPS2,East Fork Vermillion River near Parker,43.44527778,-97.10944444,FSD,MBRFC,Missouri Region,SD,0.29,0.25,0.23,1,2/8/2023,obj,FMA
WAAK1,Saline River (KS) near Wakeeney,39.10777778,-99.86888889,DDC,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WASS2,Cheyenne River near Wasta,44.08111111,-102.4008333,UNR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WBSS2,Big Sioux River at Watertown Sioux Conifer Road,44.9425,-97.14583333,ABR,MBRFC,Missouri Region,SD,0.49,0.25,0.05,1,2/8/2023,obj,FMA
WBWS2,Big Sioux River at Watertown Broadway Avenue,44.88944444,-97.11861111,ABR,MBRFC,Missouri Region,SD,0.57,0.49,0.05,2,2/8/2023,obj,FMA
WDRK1,Prairie Dog Creek near Woodruff,39.97861111,-99.47833333,GID,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WDRW4,Wind River at Riverton,43.01055556,-108.3761111,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WESS2,Elm River near Westport,45.65611111,-98.49666667,ABR,MBRFC,Missouri Region,SD,0.11,0.09,0.05,1,2/8/2023,obj,FMA
WHGM7,Missouri River at Washington,38.55,-91,LSX,MBRFC,Missouri Region,MO,0.35,0.12,0.06,1,2/8/2023,obj,FMA
WHIS2,Moreau River (SD) near Whitehorse,45.2558,-100.8425,ABR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WHRS2,White River (NE-SD) near White River,43.71388889,-100.6847222,UNR,MBRFC,Missouri Region,SD,0.18,0.09,0.06,1,2/8/2023,obj,FMA
WKAS2,Vermillion River near Wakonda,42.99083333,-96.96361111,FSD,MBRFC,Missouri Region,SD,0.4,0.32,0.24,1,2/8/2023,obj,FMA
WLBN1,Turkey Creek near Wilber,40.48027778,-97.0125,OAX,MBRFC,Missouri Region,NE,0.1,0.05,0.05,1,2/8/2023,obj,FMA
WLON1,Elkhorn River near Winslow,41.61083333,-96.46833333,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
WLTN8,Missouri River near Williston,48.10805556,-103.7141667,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WMGK1,Kansas River at Wamego,39.22444444,-96.32555556,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WNAC2,South Platte River near Weldona,40.32111111,-103.9227778,BOU,MBRFC,Missouri Region,CO,0.07,0.05,0.05,1,2/8/2023,obj,FMA
WODK1,S F Solomon River at Woodston,39.43972222,-99.10138889,GID,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WODW4,Laramie River near Woods Landing,41.13805556,-105.9802778,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WPHM7,Maries River at Westphalia,38.43194444,-91.98972222,LSX,MBRFC,Missouri Region,MO,0.34,0.17,0.05,1,2/8/2023,obj,FMA
WPNN1,Elkhorn River at West Point,41.83944444,-96.72722222,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WPTM8,Missouri River near Wolf Point,48.06722222,-105.5330556,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WRCW4,Wind River above Red Creek,43.44166667,-109.4580556,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WSHK1,Mill Creek (WSHK1) at Washington,39.82111111,-97.04472222,TOP,MBRFC,Missouri Region,KS,0.1,0.08,0.05,1,2/8/2023,obj,FMA
WTFN8,Little Missouri River near Watford City,47.59027778,-103.2625,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,2/8/2023,obj,FMA
WTRN1,Elkhorn River at Waterloo,41.29361111,-96.28333333,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,2/8/2023,obj,FMA
WTRS2,Big Sioux River near Watertown,45.00611111,-97.16472222,ABR,MBRFC,Missouri Region,SD,0.13,0.05,0.05,1,2/8/2023,obj,FMA
WVYM7,Missouri River near Waverly,39.21444444,-93.515,EAX,MBRFC,Missouri Region,MO,0.42,0.06,0.05,1,2/8/2023,obj,FMA
YLOW4,Yellowstone River at Fishing Bridge,44.5675,-110.38,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,2/8/2023,obj,FMA
YNNS2,James River near Yankton,42.99583333,-97.36944444,FSD,MBRFC,Missouri Region,SD,0.27,0.23,0.18,1,2/8/2023,obj,FMA
ZAPN8,Spring Creek (ND) at Zap,47.28777778,-102.0005556,BIS,MBRFC,Missouri Region,ND,0.08,0.06,0.05,1,2/8/2023,obj,FMA
