lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
SLNK1,Mulberry Creek (KS) near Salina,38.844440,-97.668360,ICT,MBRFC,Missouri Region,KS,0.100000,0.070000,0.050000,1,1/24/2023,obj,JFM
SLOW4,Shoshone River near Lovell,44.838730,-108.435080,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SMBM8,Saint Mary River at International boundary,49.011408,-113.299547,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SMHM7,Little Platte River at Smithville,39.388056,-94.578889,EAX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SMIN1,South Loup River at St. Michael,41.032500,-98.740556,GID,MBRFC,Missouri Region,NE,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
SNCK1,Turkey Creek (KS) near Seneca,39.947778,-96.108333,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SNDK1,Republican River at Scandia,39.798611,-97.792778,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SNKS2,Snake Creek near Ashton,44.959800,-98.513600,ABR,MBRFC,Missouri Region,SD,0.180000,0.140000,0.120000,1,1/24/2023,obj,JFM
SNZM7,Grand River near Sumner,39.640028,-93.273694,EAX,MBRFC,Missouri Region,MO,0.770000,0.640000,0.050000,3,1/24/2023,obj,JFM
SPKN1,Niobrara River near Sparks,42.902222,-100.362222,LBF,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SPLN1,Middle Loup River near St. Paul,41.203611,-98.446111,GID,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SPOI4,Ocheyedan River near Spencer,43.128056,-95.210556,FSD,MBRFC,Missouri Region,IA,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
SPTC2,South Platte River at South Platte,39.408800,-105.169900,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SPUN1,North Loup River near St. Paul,41.263333,-98.448889,GID,MBRFC,Missouri Region,NE,0.110000,0.050000,0.050000,1,1/24/2023,obj,JFM
SPWI4,Little Sioux River at Spencer,43.136667,-95.143889,FSD,MBRFC,Missouri Region,IA,0.260000,0.050000,0.050000,1,1/24/2023,obj,JFM
SRAM8,Stillwater River (South Central MT) near Absarokee,45.536742,-109.422056,BYZ,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SRAW4,North Platte River at Saratoga,41.455000,-106.805556,CYS,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SRPN1,Big Blue River at Surprise,41.102046,-97.310812,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SSCN1,Missouri River at Sioux City,42.485833,-96.413611,FSD,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SSRM8,Sun River near Simms,47.501628,-111.931914,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SSTM7,Platte River at Sharps Station,39.400972,-94.726833,EAX,MBRFC,Missouri Region,MO,0.120000,0.060000,0.050000,1,1/24/2023,obj,JFM
STMN1,Sappa Creek near Stamford,40.118333,-99.516944,GID,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
STTM7,Osage River near St. Thomas,38.421389,-92.208333,LSX,MBRFC,Missouri Region,MO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
STTN1,Republican River at Stratton,40.140556,-101.229722,GLD,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
STUI4,Floyd River near Struble,42.923889,-96.176667,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SWDN1,Lincoln Creek near Seward,40.915830,-97.145270,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SWRN1,Big Blue River at Seward,40.902941,-97.111822,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SWTN1,Mud Creek at Sweetwater,41.037500,-98.993056,GID,MBRFC,Missouri Region,NE,0.090000,0.050000,0.050000,1,1/24/2023,obj,JFM
SXCI4,Big Sioux River at Sioux City,42.524444,-96.480000,FSD,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
SXFS2,Big Sioux River at Sioux Falls N. Cliff Avenue,43.566944,-96.711111,FSD,MBRFC,Missouri Region,SD,0.090000,0.070000,0.050000,1,1/24/2023,obj,JFM
TBVM7,Osage River near Taberville,38.003889,-93.994722,SGF,MBRFC,Missouri Region,MO,0.240000,0.050000,0.050000,1,1/24/2023,obj,JFM
TFKM8,Jefferson River near Three Forks,45.897778,-111.595833,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TFLW4,Lamar River near Tower Falls,44.928180,-110.394270,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TMPM8,Milk River near Tampico,48.307778,-106.822200,GGW,MBRFC,Missouri Region,MT,0.090000,0.080000,0.050000,1,1/24/2023,obj,JFM
TNGK1,Stranger Creek near Tonganoxie,39.116389,-95.010556,EAX,MBRFC,Missouri Region,KS,0.290000,0.050000,0.050000,1,1/24/2023,obj,JFM
TNRK1,Kansas River at Turner Bridge,39.093056,-94.710000,EAX,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TOPK1,Soldier Creek near Topeka,39.099444,-95.724722,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TOSM8,Missouri River at Toston,46.146572,-111.420278,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TPAK1,Kansas River at Topeka,39.066667,-95.649444,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TPOK1,Marais Des Cygnes River near Trading Post,38.218611,-94.612778,EAX,MBRFC,Missouri Region,KS,0.230000,0.200000,0.050000,1,1/24/2023,obj,JFM
TSCK1,Saline River (KS) at Tescott,39.003889,-97.873333,TOP,MBRFC,Missouri Region,KS,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
TTZM7,Thompson River (IA/MO) near Trenton,40.069306,-93.638028,EAX,MBRFC,Missouri Region,MO,0.210000,0.050000,0.050000,1,1/24/2023,obj,JFM
TURI4,Little Sioux River near Turin,41.964918,-95.972103,OAX,MBRFC,Missouri Region,IA,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TWIM8,Jefferson River near Twin Bridges,45.614167,-112.329167,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
TWNM8,Beaverhead River near Twin Bridges,45.383611,-112.451944,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
UEHN1,Logan Creek at Uehling,41.712616,-96.521601,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
UION1,Weeping Water Creek at Union,40.793927,-95.911398,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
ULLM8,Smith River (MT) at Truly,47.356969,-111.407830,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
ULMM8,Missouri River near Ulm,47.434967,-111.388444,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
URHM7,South Grand River near Urich,38.452222,-94.004167,EAX,MBRFC,Missouri Region,MO,0.400000,0.230000,0.050000,1,1/24/2023,obj,JFM
VAUM8,Sun River near Vaughn,47.525778,-111.511036,TFX,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
VCWK1,Vermillion Creek near Wamego,39.347778,-96.217222,TOP,MBRFC,Missouri Region,KS,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
VERN1,Ponca Creek at Verdel,42.811019,-98.175124,OAX,MBRFC,Missouri Region,NE,0.080000,0.050000,0.050000,1,1/24/2023,obj,JFM
VERS2,Vermillion River at Vermillion,42.817222,-96.923889,FSD,MBRFC,Missouri Region,SD,0.140000,0.140000,0.050000,1,1/24/2023,obj,JFM
VLYM7,Blackwater River near Valley City,38.870000,-93.621944,EAX,MBRFC,Missouri Region,MO,0.580000,0.550000,0.160000,3,1/24/2023,obj,JFM
VRDN1,Niobrara River near Verdel,42.739717,-98.222742,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
VRPS2,East Fork Vermillion River near Parker,43.445278,-97.109444,FSD,MBRFC,Missouri Region,SD,0.210000,0.180000,0.130000,1,1/24/2023,obj,JFM
WAAK1,Saline River (KS) near Wakeeney,39.106111,-99.869722,DDC,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WASS2,Cheyenne River near Wasta,44.081098,-102.401275,UNR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WBSS2,Big Sioux River at Watertown Sioux Conifer Road,44.942500,-97.145833,ABR,MBRFC,Missouri Region,SD,0.170000,0.080000,0.050000,1,1/24/2023,obj,JFM
WBWS2,Big Sioux River at Watertown Broadway Avenue,44.889444,-97.118611,ABR,MBRFC,Missouri Region,SD,0.190000,0.170000,0.050000,1,1/24/2023,obj,JFM
WDRK1,Prairie Dog Creek near Woodruff,39.978611,-99.478333,GID,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WDRW4,Wind River at Riverton,43.010510,-108.376700,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WESS2,Elm River near Westport,45.656111,-98.496667,ABR,MBRFC,Missouri Region,SD,0.100000,0.090000,0.060000,1,1/24/2023,obj,JFM
WHGM7,Missouri River at Washington,38.559722,-91.007500,LSX,MBRFC,Missouri Region,MO,0.390000,0.050000,0.050000,1,1/24/2023,obj,JFM
WHIS2,Moreau River (SD) near Whitehorse,45.255833,-100.842500,ABR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WHRS2,White River (NE-SD) near White River,43.713048,-100.685053,UNR,MBRFC,Missouri Region,SD,0.220000,0.160000,0.060000,1,1/24/2023,obj,JFM
WKAS2,Vermillion River near Wakonda,42.990278,-96.963333,FSD,MBRFC,Missouri Region,SD,0.220000,0.200000,0.170000,1,1/24/2023,obj,JFM
WLBN1,Turkey Creek near Wilber,40.480210,-97.012600,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WLON1,Elkhorn River near Winslow,41.611020,-96.468510,OAX,MBRFC,Missouri Region,NE,0.060000,0.050000,0.050000,1,1/24/2023,obj,JFM
WLTN8,Missouri River near Williston,48.108056,-103.714167,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WMGK1,Kansas River at Wamego,39.198333,-96.305278,TOP,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WNAC2,South Platte River near Weldona,40.321000,-103.922800,BOU,MBRFC,Missouri Region,CO,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WODK1,S F Solomon River at Woodston,39.439722,-99.101389,GID,MBRFC,Missouri Region,KS,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WODW4,Laramie River near Woods Landing,41.138005,-105.980769,CYS,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WPHM7,Maries River at Westphalia,38.431944,-91.988611,LSX,MBRFC,Missouri Region,MO,0.350000,0.080000,0.050000,1,1/24/2023,obj,JFM
WPNN1,Elkhorn River at West Point,41.839589,-96.727536,OAX,MBRFC,Missouri Region,NE,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WPTM8,Missouri River near Wolf Point,48.067222,-105.533056,GGW,MBRFC,Missouri Region,MT,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WRCW4,Wind River above Red Creek,43.441660,-109.458790,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WSHK1,Mill Creek (WSHK1) at Washington,39.813611,-97.037222,TOP,MBRFC,Missouri Region,KS,0.100000,0.060000,0.050000,1,1/24/2023,obj,JFM
WTFN8,Little Missouri River near Watford City,47.590278,-103.251389,BIS,MBRFC,Missouri Region,ND,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WTRN1,Elkhorn River at Waterloo,41.293292,-96.283938,OAX,MBRFC,Missouri Region,NE,0.070000,0.050000,0.050000,1,1/24/2023,obj,JFM
WTRS2,Big Sioux River near Watertown,45.006111,-97.164722,ABR,MBRFC,Missouri Region,SD,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
WVYM7,Missouri River near Waverly,39.215000,-93.515000,EAX,MBRFC,Missouri Region,MO,0.290000,0.050000,0.050000,1,1/24/2023,obj,JFM
YLOW4,Yellowstone River at Fishing Bridge,44.567580,-110.381000,RIW,MBRFC,Missouri Region,WY,0.050000,0.050000,0.050000,1,1/24/2023,obj,JFM
YNNS2,James River near Yankton,42.995833,-97.369444,FSD,MBRFC,Missouri Region,SD,0.170000,0.150000,0.140000,1,1/24/2023,obj,JFM
ZAPN8,Spring Creek (ND) at Zap,47.286111,-101.925278,BIS,MBRFC,Missouri Region,ND,0.120000,0.100000,0.080000,1,1/24/2023,obj,JFM
